"G-MIDE 05-Sep-04 Frame Layout: BMI3211 (V0.02) Format: Flight Ops Event (V0.01)"
"Frame-SF","Time","Status","Parameter not present","PFD Selected Speed","Altitude (1013.25mb)","Parameter not present","Radio Altitude 1","Parameter not present","Computed Airspeed","Ground Speed","Magnetic Heading","Roll Angle +=RWD","","EPR Actual Eng 1","EPR Actual Eng 2","Pitch Angle +=N/UP","","","","Land Gear Squat Switch - LH","Elevator Pos LH +=UP","Elevator Pos RH +=UP","Rudder Position","","Normal Acceleration","","","","","","","","Spoiler Pos LH 2","Spoiler Pos LH 4","Spoiler Pos LH 5","True Air Temp","Lateral Acceleration","","","","LongAcc","","","","Flap Angle","Slat Position","Glideslope Deviation 1","Localizer Deviation 1","ATS Engaged","A/P 1 Engaged","A/P 2 Engaged","Parameter not present","Reverser Deployed Eng 1","Reverser Deployed Eng 2","GPWS Modes On","GPWS G/S Visual Alert","VMO/MMO Overspeed"
"Frame-SF","Time","Status","FDC Event","SPD_MACH_A_M","ALT","FDC HAAL","RALT1","FDC Rate of Descent","CAS","GS","HEADING","ROLL","ROLL","EPR_1","EPR_2","PITCH","PITCH","PITCH","PITCH","LDG_LH","ELEV_L","ELEV_R","RUDDER","RUDDER","VRTG","VRTG","VRTG","VRTG","VRTG","VRTG","VRTG","VRTG","SP2_L","SP4_L","SP5_L","TAT","LATG","LATG","LATG","LATG","LONG","LONG","LONG","LONG","FLAPS","SLATS","GLID1DOT","LOC1DOT","ATS_ENGAGED","AP_1","AP_2","FDC Phase of Flight ID","REV_DEPLOYD1","REV_DEPLOYD2","GPWS_M_ON","GPWS_VA_ON","VMO_MMO_OVS"
"Frame-SF","Time","Status","","kts","ft","","ft","","kts","kts","deg","deg","deg","units","units","deg","deg","deg","deg","","deg","deg","deg","deg","g","g","g","g","g","g","g","g","deg","deg","deg","degC","g","g","g","g","g","g","g","g","deg","deg","dots","dots","","","","","","","","",""
3090-4,13:35,,,249,4988,,1159.0,,248,267,325,0.0,0.0,0.930,0.932,1.1,1.1,1.1,1.1,AIR,0.0,0.4,0.09,0.09,0.96,0.96,0.96,0.95,0.96,0.96,0.96,0.96,-16,-16,0,19.8,-0.008,-0.008,-0.008,-0.012,0.004,0.000,0.004,0.004,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
3091-1,13:35,,,249,4960,,1127.0,,247,267,324,-0.4,-0.4,0.930,0.930,1.1,1.1,1.1,1.1,AIR,0.0,0.4,0.09,0.09,0.96,0.96,0.96,0.95,0.95,0.95,0.95,0.95,-16,-16,0,,-0.012,-0.012,-0.012,-0.008,0.000,0.000,0.000,0.000,0,0.0,0.0,2.2,ENGAGE,ENGAGE,NOT EN,,,,,,
3091-2,13:35,,,249,4936,,1109.0,,247,267,324,-0.4,-0.4,0.930,0.932,0.7,0.7,0.7,0.7,AIR,0.0,0.4,0.18,0.09,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,-16,-16,0,19.8,-0.008,-0.008,-0.008,-0.008,0.000,0.000,0.000,0.000,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
3091-3,13:35,,,249,4908,,1091.0,,247,266,325,-0.4,-0.4,0.930,0.930,0.7,0.7,0.7,0.7,AIR,0.0,0.3,0.09,0.09,0.94,0.94,0.93,0.93,0.93,0.95,0.93,0.93,-16,-16,0,,-0.012,-0.012,-0.008,-0.004,0.000,0.000,0.000,0.000,0,0.0,0.7,2.5,ENGAGE,ENGAGE,NOT EN,,,,,,
3091-4,13:35,,,249,4880,,1067.0,,247,266,325,-0.4,-0.4,0.930,0.932,0.7,0.7,0.7,0.7,AIR,0.0,0.3,0.09,0.09,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,-16,-16,0,19.8,-0.008,-0.008,-0.008,-0.008,0.000,0.000,0.000,0.000,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
3092-1,13:35,,,249,4852,,1028.0,,248,266,325,-0.4,-0.4,0.930,0.930,0.7,0.7,0.7,0.7,AIR,0.0,0.2,0.09,0.09,0.93,0.93,0.94,0.94,0.95,0.95,0.95,0.95,-16,-16,0,,-0.008,-0.008,-0.008,-0.008,0.000,0.000,0.000,0.000,0,0.0,0.6,2.6,ENGAGE,ENGAGE,NOT EN,,,,,,
3092-2,13:35,,,249,4824,,1007.0,,248,266,325,-0.4,-0.4,0.930,0.930,0.7,0.7,0.7,0.7,AIR,-0.1,0.2,0.09,0.18,0.95,0.95,0.95,0.95,0.96,0.96,0.96,0.96,-16,-16,0,20.0,-0.008,-0.004,-0.008,-0.008,0.000,0.000,0.000,0.000,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
3092-3,13:35,,,249,4796,,977.0,,248,266,325,-0.4,-0.4,0.930,0.930,0.7,0.7,0.7,0.7,AIR,-0.1,0.2,0.09,0.09,0.96,0.96,0.96,0.97,0.97,0.97,0.98,0.96,-16,-16,0,,-0.004,-0.008,-0.008,-0.004,0.004,0.004,0.004,0.000,0,0.0,0.4,2.3,ENGAGE,ENGAGE,NOT EN,,,,,,
3092-4,13:36,,,249,4768,,966.0,,248,266,325,-0.4,-0.4,0.930,0.930,0.7,0.7,0.7,0.7,AIR,-0.1,0.2,0.09,0.09,0.97,0.99,0.97,0.97,0.96,0.96,0.97,0.97,-16,-16,0,20.0,-0.008,-0.008,-0.008,-0.008,0.000,0.004,0.000,0.004,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
3093-1,13:36,,,249,4740,,942.0,,248,265,325,-0.4,-0.7,0.930,0.930,0.7,0.7,0.7,0.7,AIR,-0.1,0.3,0.09,0.09,0.97,0.97,0.97,0.96,0.96,0.97,0.96,0.96,-16,-16,0,,-0.008,-0.008,-0.012,-0.012,0.004,0.004,0.004,0.004,0,0.0,0.6,2.7,ENGAGE,ENGAGE,NOT EN,,,,,,
3093-2,13:36,,,249,4712,,910.0,,248,265,325,-0.4,-0.4,0.930,0.930,0.7,0.7,0.7,0.7,AIR,0.0,0.2,0.18,0.09,0.96,0.96,0.95,0.95,0.96,0.95,0.95,0.95,-16,-16,0,20.3,-0.008,-0.008,-0.008,-0.008,0.000,0.000,0.000,0.000,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
3093-3,13:36,,,249,4688,,895.0,,248,265,325,-0.4,-0.4,0.930,0.930,0.7,0.7,0.7,0.7,AIR,-0.1,0.2,0.09,0.09,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,-16,-16,0,,-0.008,-0.008,-0.008,-0.008,0.000,0.000,0.000,0.000,0,0.0,0.8,3.0,ENGAGE,ENGAGE,NOT EN,,,,,,
3093-4,13:36,,,249,4660,,864.0,,248,265,325,-0.4,-0.4,0.930,0.930,0.7,0.7,0.7,0.7,AIR,-0.1,0.2,0.09,0.09,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,-16,-16,0,20.3,-0.008,-0.008,-0.008,-0.012,0.000,0.000,0.000,0.000,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
3094-1,13:36,,,249,4632,,846.0,,248,265,325,-0.4,-0.7,0.930,0.930,0.7,0.7,0.7,0.7,AIR,-0.1,0.2,0.09,0.09,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.93,-16,-16,0,,-0.012,-0.012,-0.012,-0.016,0.000,0.000,0.000,0.000,0,0.0,0.9,2.8,ENGAGE,ENGAGE,NOT EN,,,,,,
3094-2,13:36,,,249,4604,,812.0,,248,264,325,-0.7,-0.7,0.930,0.930,0.7,0.7,0.7,0.7,AIR,-0.1,0.1,0.18,0.09,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,-16,-16,0,20.5,-0.012,-0.016,-0.008,-0.012,0.000,0.000,0.000,0.000,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
3094-3,13:36,,,249,4576,,784.0,,248,264,325,-0.7,-0.7,0.932,0.932,0.7,0.7,1.1,1.1,AIR,-0.2,0.0,0.09,0.09,0.95,0.95,0.96,0.96,0.96,0.98,0.96,0.97,-16,-16,0,,-0.012,-0.012,-0.008,-0.008,0.000,0.000,0.000,0.004,0,0.0,0.7,2.9,ENGAGE,ENGAGE,NOT EN,,,,,,
3094-4,13:36,,,249,4548,,760.0,,248,264,325,-0.7,-0.7,0.934,0.934,1.1,1.1,1.1,1.1,AIR,-0.3,0.1,0.18,0.09,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,-16,-16,0,20.5,-0.008,-0.012,-0.008,-0.008,0.004,0.004,0.008,0.008,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
3095-1,13:36,,,139,4520,,735.0,,248,264,325,-0.7,-1.1,0.934,0.936,1.1,1.1,1.1,1.1,AIR,-0.2,0.1,0.09,0.09,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,-16,-16,0,,-0.008,-0.008,-0.012,-0.008,0.008,0.008,0.008,0.008,0,0.0,0.5,3.3,ENGAGE,ENGAGE,NOT EN,,,,,,
3095-2,13:36,,,139,4496,,709.0,,248,264,325,-1.1,-1.1,0.936,0.936,1.1,1.1,1.1,1.4,AIR,-0.2,0.1,0.09,0.09,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,-16,-16,0,20.5,-0.012,-0.008,-0.008,-0.008,0.008,0.008,0.008,0.008,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
3095-3,13:36,,,139,4476,,681.0,,248,263,325,-1.1,-1.1,0.936,0.936,1.4,1.4,1.4,1.4,AIR,-0.2,0.1,0.18,0.09,0.98,0.98,0.97,0.97,0.97,0.96,0.97,0.97,-16,-16,0,,-0.008,-0.008,-0.008,-0.008,0.008,0.008,0.004,0.004,0,0.0,0.2,3.5,ENGAGE,ENGAGE,NOT EN,,,,,,
3095-4,13:36,,,139,4452,,657.0,,248,263,325,-0.7,-0.7,0.936,0.936,1.4,1.4,1.4,1.4,AIR,-0.2,0.1,0.09,0.09,0.97,0.97,0.97,0.97,0.97,0.98,0.98,0.98,-16,-16,0,20.5,-0.008,-0.008,-0.008,-0.008,0.004,0.008,0.008,0.008,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
3096-1,13:36,,,139,4428,,638.0,,248,263,325,-0.7,-0.7,0.934,0.936,1.4,1.4,1.4,1.4,AIR,-0.2,0.1,0.09,0.09,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,-16,-16,0,,-0.008,-0.008,-0.008,-0.008,0.008,0.008,0.004,0.008,0,0.0,-0.1,3.7,ENGAGE,ENGAGE,NOT EN,,,,,,
3096-2,13:36,,,139,4404,,615.0,,248,262,325,-1.1,-0.7,0.934,0.934,1.4,1.4,1.4,1.4,AIR,-0.2,0.1,0.09,0.09,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,-16,-16,0,20.5,-0.008,-0.008,-0.008,-0.008,0.008,0.008,0.004,0.004,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
3096-3,13:36,,,139,4380,,589.0,,248,262,325,-0.7,-0.7,0.934,0.934,1.4,1.4,1.4,1.4,AIR,-0.2,0.0,0.09,0.09,0.96,0.96,0.97,0.97,0.98,0.97,0.98,0.97,-16,-16,0,,-0.008,-0.008,-0.012,-0.008,0.004,0.004,0.004,0.004,0,0.0,0.0,3.8,ENGAGE,ENGAGE,NOT EN,,,,,,
3096-4,13:36,,,139,4360,,579.0,,247,262,325,-0.7,-0.7,0.932,0.934,1.8,1.8,1.8,1.8,AIR,-0.3,0.0,0.09,0.09,0.98,0.97,0.99,0.98,0.98,0.98,0.98,0.98,-16,-16,0,20.8,-0.008,-0.012,-0.008,-0.008,0.004,0.004,0.004,0.004,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
3097-1,13:36,,,139,4336,,546.0,,247,261,325,-0.7,-0.7,0.932,0.932,1.8,1.8,1.8,1.8,AIR,-0.2,0.0,0.09,0.18,0.98,0.98,0.98,0.98,0.96,0.98,0.97,0.98,-16,-16,0,,-0.008,-0.008,-0.012,-0.008,0.008,0.008,0.004,0.004,0,0.0,-0.0,4.2,ENGAGE,ENGAGE,NOT EN,,,,,,
3097-2,13:36,,,139,4316,,537.0,,247,261,325,-0.7,-0.7,0.932,0.932,1.8,1.8,1.8,1.8,AIR,-0.2,0.0,0.09,0.09,0.98,0.98,0.98,0.98,0.97,0.98,0.98,0.96,-16,-16,0,20.8,-0.008,-0.008,-0.008,-0.008,0.004,0.004,0.004,0.008,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
3097-3,13:36,,,139,4296,,518.0,,247,260,325,-0.7,-0.7,0.932,0.930,1.8,1.8,1.8,1.8,AIR,-0.3,0.0,0.18,0.18,0.98,0.97,0.98,0.97,0.97,0.97,0.96,0.97,-16,-16,0,,-0.008,-0.012,-0.008,-0.012,0.004,0.004,0.004,0.004,0,0.0,-0.3,4.3,ENGAGE,ENGAGE,NOT EN,,,,,,
3097-4,13:36,,,139,4276,,490.0,,246,260,325,-0.7,-0.7,0.930,0.932,1.8,1.8,1.8,1.8,AIR,-0.3,0.0,0.18,0.18,0.97,0.97,0.96,0.96,0.97,0.96,0.97,0.96,-16,-16,0,20.8,-0.008,-0.008,-0.008,-0.008,0.008,0.004,0.004,0.008,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
3098-1,13:36,,,139,4256,,475.0,,245,259,325,-0.7,-0.7,0.930,0.932,1.8,1.8,1.8,1.8,AIR,-0.3,0.3,0.09,0.18,0.97,0.97,0.97,0.97,0.96,0.96,0.96,0.96,-16,-16,0,,-0.012,-0.012,-0.008,-0.016,0.004,0.008,0.004,0.004,0,0.0,-0.1,4.5,ENGAGE,ENGAGE,NOT EN,,,,,,
3098-2,13:36,,,139,4240,,458.0,,245,259,325,-0.7,-0.7,0.932,0.932,1.8,1.8,1.8,1.8,AIR,0.0,0.1,0.18,0.18,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,-16,-16,0,20.8,-0.012,-0.012,-0.008,-0.008,0.004,0.004,0.000,0.000,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
3098-3,13:36,,,139,4220,,433.0,,245,258,325,-0.7,-0.7,0.932,0.932,1.8,1.8,1.8,2.1,AIR,-0.2,-0.3,0.18,0.18,0.95,0.95,0.95,0.95,0.95,0.95,0.96,0.96,-16,-16,0,,-0.008,-0.008,-0.008,-0.012,0.000,0.004,0.004,0.004,0,0.0,-0.2,4.5,ENGAGE,ENGAGE,NOT EN,,,,,,
3098-4,13:36,,,139,4196,,416.0,,245,258,325,-1.1,-1.1,0.932,0.934,2.1,2.1,2.5,2.5,AIR,-0.6,-0.1,0.09,0.09,0.97,0.98,0.98,1.00,1.00,1.00,1.01,1.02,-16,-16,0,20.5,-0.012,-0.012,-0.012,-0.008,0.004,0.004,0.008,0.008,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
3099-1,13:36,,,139,4176,,403.0,,245,257,325,-1.1,-1.1,0.934,0.936,2.5,2.5,2.5,2.8,AIR,-0.4,0.0,0.18,0.18,1.02,1.02,1.02,1.02,1.02,1.03,1.02,1.02,-16,-16,0,,-0.012,-0.012,-0.012,-0.008,0.012,0.016,0.016,0.016,0,0.0,-0.5,4.4,ENGAGE,ENGAGE,NOT EN,,,,,,
3099-2,13:36,,,139,4164,,390.0,,245,257,325,-0.7,-0.7,0.936,0.936,2.8,2.8,2.8,2.8,AIR,-0.3,0.1,0.18,0.09,1.02,1.02,1.00,1.00,1.00,1.00,1.00,1.00,-16,-16,0,20.5,-0.008,-0.008,-0.004,-0.004,0.016,0.016,0.012,0.012,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
3099-3,13:36,,,139,4148,,388.0,,244,256,325,-0.4,-0.4,0.936,0.938,2.8,2.8,2.8,2.8,AIR,-0.2,0.1,0.09,0.09,1.00,0.99,0.98,0.98,0.98,0.98,0.98,0.98,-16,-16,0,,-0.004,-0.004,-0.004,-0.008,0.012,0.012,0.012,0.012,0,0.0,-0.2,4.3,ENGAGE,ENGAGE,NOT EN,,,,,,
3099-4,13:36,,,139,4136,,381.0,,243,255,325,-0.7,-0.7,0.938,0.938,2.8,2.8,2.8,2.8,AIR,-0.2,0.1,0.09,0.09,0.98,0.97,0.96,0.97,0.97,0.96,0.96,0.96,-16,-16,0,20.5,-0.008,-0.008,-0.012,-0.012,0.008,0.008,0.008,0.008,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
3100-1,13:36,,,139,4124,,359.0,,243,254,325,-0.7,-0.7,0.938,0.936,2.8,2.8,2.8,2.8,AIR,-0.1,0.1,0.09,0.18,0.96,0.95,0.96,0.96,0.96,0.96,0.98,0.96,-16,-16,0,,-0.008,-0.008,-0.008,-0.008,0.012,0.008,0.008,0.008,0,0.0,-0.2,4.3,ENGAGE,ENGAGE,NOT EN,,,,,,
3100-2,13:36,,,139,4108,,342.0,,242,254,325,-0.7,-0.7,0.936,0.936,2.8,2.8,2.8,2.8,AIR,-0.2,0.1,0.09,0.18,0.96,0.96,0.95,0.95,0.96,0.96,0.96,0.96,-16,-16,0,20.5,-0.008,-0.008,-0.008,-0.012,0.012,0.008,0.008,0.008,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
3100-3,13:36,,,139,4096,,328.0,,241,253,325,-0.7,-0.4,0.936,0.936,2.8,2.8,2.8,2.8,AIR,-0.2,0.1,0.18,0.09,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.95,-16,-16,0,,-0.008,-0.008,-0.008,-0.008,0.012,0.012,0.008,0.012,0,0.0,-0.3,4.3,ENGAGE,ENGAGE,NOT EN,,,,,,
3100-4,13:36,,,139,4084,,312.0,,241,252,325,-0.4,-0.4,0.934,0.936,2.8,2.8,2.8,2.8,AIR,-0.2,0.1,0.09,0.09,0.96,0.95,0.96,0.96,0.95,0.95,0.95,0.95,-16,-16,0,20.3,-0.004,-0.004,-0.008,-0.008,0.012,0.008,0.012,0.012,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
3101-1,13:36,,,139,4068,,298.0,,240,252,325,-0.4,-0.4,0.934,0.936,2.8,2.8,3.2,3.2,AIR,-0.2,0.0,0.09,0.09,0.96,0.95,0.95,0.95,0.96,0.95,0.96,0.95,-16,-16,0,,-0.008,-0.008,-0.012,-0.008,0.012,0.012,0.012,0.012,0,0.0,-0.3,4.2,ENGAGE,ENGAGE,NOT EN,,,,,,
3101-2,13:36,,,139,4056,,289.0,,239,251,325,-0.4,-0.4,0.936,0.936,3.2,3.2,3.2,3.2,AIR,-0.2,0.0,0.09,0.09,0.96,0.95,0.95,0.95,0.95,0.95,0.96,0.96,-16,-16,0,20.3,-0.012,-0.008,-0.004,-0.008,0.012,0.012,0.012,0.012,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
3101-3,13:36,,,139,4040,,278.0,,238,250,325,-0.4,-0.4,0.936,0.938,3.2,3.2,3.2,3.2,AIR,-0.3,0.0,0.18,0.18,0.93,0.95,0.96,0.96,0.95,0.95,0.95,0.95,-16,-16,0,,-0.008,-0.008,-0.004,-0.004,0.012,0.012,0.012,0.012,0,0.0,-0.3,4.3,ENGAGE,ENGAGE,NOT EN,,,,,,
3101-4,13:36,,,139,4028,,263.0,,237,249,325,0.0,0.0,0.936,0.938,3.2,3.2,3.2,3.2,AIR,-0.2,0.0,0.09,0.09,0.95,0.95,0.95,0.95,0.96,0.95,0.95,0.95,-16,-16,0,20.3,-0.004,-0.008,-0.004,-0.008,0.012,0.012,0.012,0.012,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
3102-1,13:36,,,139,4016,,258.0,,237,249,325,0.0,0.0,0.938,0.938,3.2,3.2,3.2,3.2,AIR,-0.3,0.0,0.09,0.09,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,-16,-16,0,,-0.008,-0.008,-0.008,-0.008,0.012,0.012,0.016,0.016,0,0.0,-0.0,4.2,ENGAGE,ENGAGE,NOT EN,,,,,,
3102-2,13:36,,,139,4000,,242.0,,236,248,325,0.0,0.0,0.938,0.938,3.2,3.2,3.2,3.2,AIR,-0.3,-0.1,0.18,0.09,0.95,0.95,0.95,0.95,0.96,0.96,0.96,0.96,-16,-16,0,20.0,-0.008,-0.008,-0.008,-0.008,0.016,0.016,0.012,0.016,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
3102-3,13:36,,,139,3988,,226.0,,236,247,325,0.0,0.0,0.938,0.939,3.2,3.2,3.2,3.2,AIR,-0.4,-0.2,0.18,0.18,0.96,0.97,0.97,0.96,0.96,0.96,0.93,0.96,-16,-16,0,,-0.008,-0.008,-0.008,-0.008,0.016,0.016,0.016,0.016,0,0.0,-0.1,4.3,ENGAGE,ENGAGE,NOT EN,,,,,,
3102-4,13:36,,,139,3980,,216.0,,235,247,325,0.0,0.0,0.939,0.939,2.8,2.8,2.8,2.8,AIR,-0.5,-0.5,0.18,0.18,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,-14,-13,0,20.0,-0.008,-0.008,-0.008,-0.008,0.016,0.016,0.016,0.016,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
3103-1,13:36,,,139,3968,,203.0,,235,246,325,0.0,0.0,0.939,0.939,2.8,2.8,2.8,2.8,AIR,-0.9,-0.8,0.09,0.09,0.95,0.95,0.95,0.96,0.96,0.96,0.96,0.96,-11,-10,0,,-0.008,-0.008,-0.008,-0.008,0.016,0.016,0.016,0.016,0,0.0,-0.3,4.3,ENGAGE,ENGAGE,NOT EN,,,,,,
3103-2,13:36,,,139,3956,,198.0,,234,246,325,0.0,0.0,0.939,0.941,2.8,2.5,2.5,2.5,AIR,-1.2,-1.1,0.09,0.18,0.96,0.95,0.96,0.96,0.96,0.96,0.95,0.95,-7,-7,0,20.0,-0.008,-0.008,-0.008,-0.008,0.016,0.016,0.016,0.016,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
3103-3,13:36,,,139,3944,,191.0,,233,245,324,0.0,0.0,0.941,0.941,2.5,2.5,2.5,2.5,AIR,-1.4,-1.2,0.18,0.18,0.93,0.95,0.95,0.95,0.95,0.95,0.95,0.95,-4,-4,0,,-0.008,-0.008,-0.008,-0.008,0.016,0.016,0.016,0.016,0,0.0,-0.1,4.3,ENGAGE,ENGAGE,NOT EN,,,,,,
3103-4,13:36,,,139,3932,,175.0,,233,245,324,0.0,0.0,0.941,0.941,2.5,2.5,2.5,2.5,AIR,-1.7,-1.2,0.18,0.18,0.95,0.95,0.95,0.95,0.96,0.96,0.96,0.96,-2,-1,0,20.0,-0.008,-0.008,-0.008,-0.008,0.016,0.016,0.016,0.016,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
3104-1,13:36,,,232,3920,,165.0,,233,244,324,0.0,0.0,0.941,0.941,2.5,2.5,2.5,2.5,AIR,-1.7,-1.1,0.18,0.09,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,-0,-0,0,,-0.008,-0.008,-0.008,-0.008,0.020,0.020,0.020,0.020,0,0.0,-0.2,4.3,ENGAGE,ENGAGE,NOT EN,,,,,,
3104-2,13:36,,,231,3908,,158.0,,232,244,325,0.0,0.0,0.941,0.943,2.5,2.5,2.5,2.5,AIR,-1.5,-0.5,0.18,0.09,0.96,0.96,0.95,0.95,0.95,0.95,0.94,0.93,0,0,0,19.8,-0.008,-0.008,-0.008,-0.008,0.020,0.020,0.016,0.016,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
3104-3,13:36,,,230,3896,,146.0,,232,243,325,0.0,0.0,0.941,0.943,2.1,2.1,2.1,1.8,AIR,-0.8,-0.7,0.18,0.09,0.93,0.92,0.90,0.90,0.89,0.89,0.89,0.89,0,0,0,,-0.008,-0.008,-0.008,-0.008,0.016,0.016,0.012,0.012,0,0.0,-0.4,4.3,ENGAGE,ENGAGE,NOT EN,,,,,,
3104-4,13:36,,,230,3884,,129.0,,231,243,325,0.0,0.0,0.941,0.943,1.8,1.8,1.8,1.8,AIR,-1.1,-0.8,0.09,0.09,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0,0,0,19.8,-0.008,-0.008,-0.008,-0.008,0.012,0.012,0.012,0.012,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
3105-1,13:36,,,230,3868,,109.0,,231,243,325,0.0,0.0,0.943,0.943,1.8,1.4,1.4,1.4,AIR,-1.1,-0.8,0.09,0.18,0.89,0.89,0.89,0.90,0.90,0.90,0.90,0.91,0,0,0,,-0.008,-0.008,-0.008,-0.008,0.012,0.012,0.012,0.012,0,0.0,-0.4,4.3,ENGAGE,ENGAGE,NOT EN,,,,,,
3105-2,13:36,,,230,3848,,96.0,,231,243,325,0.0,0.0,0.943,0.943,1.4,1.4,1.4,1.4,AIR,-1.1,-0.8,0.09,0.18,0.91,0.91,0.92,0.92,0.92,0.93,0.94,0.93,0,0,0,20.0,-0.008,-0.008,-0.008,-0.008,0.012,0.016,0.016,0.016,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
3105-3,13:36,,,230,3828,,86.0,,231,243,325,0.0,0.0,0.943,0.945,1.4,1.4,1.4,1.4,AIR,-1.2,-0.8,0.18,0.18,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0,0,0,,-0.008,-0.008,-0.008,-0.008,0.016,0.016,0.016,0.016,0,0.0,-0.5,4.3,ENGAGE,ENGAGE,NOT EN,,,,,,
3105-4,13:36,,,230,3808,,66.0,,230,242,325,0.0,0.0,0.943,0.945,1.4,1.4,1.4,1.4,AIR,-1.2,-0.8,0.18,0.09,0.93,0.94,0.94,0.95,0.95,0.95,0.95,0.95,0,0,0,20.0,-0.008,-0.008,-0.008,-0.008,0.016,0.016,0.020,0.020,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
3106-1,13:36,,,230,3788,,46.0,,230,242,325,0.0,0.0,0.943,0.945,1.4,1.4,1.4,1.4,AIR,-1.1,-0.7,0.18,0.18,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0,0,0,,-0.008,-0.008,-0.008,-0.008,0.020,0.020,0.020,0.020,0,0.0,-0.4,4.4,ENGAGE,ENGAGE,NOT EN,,,,,,
3106-2,13:36,,,230,3768,,30.0,,230,242,324,-0.4,-0.4,0.943,0.945,1.4,1.4,1.4,1.4,AIR,-1.1,-0.7,0.18,0.18,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0,0,0,20.0,-0.008,-0.008,-0.012,-0.012,0.020,0.020,0.020,0.020,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
3106-3,13:36,,,230,3748,,9.0,,230,242,325,-0.4,-0.4,0.945,0.945,1.4,1.4,1.4,1.4,AIR,-1.1,-0.6,0.18,0.18,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0,0,0,,-0.012,-0.012,-0.008,-0.012,0.020,0.020,0.020,0.020,0,0.0,-0.2,4.5,ENGAGE,ENGAGE,NOT EN,,,,,,
3106-4,13:36,,,230,3728,,-10.0,,230,242,325,-0.4,-0.4,0.943,0.945,1.4,1.4,1.4,1.1,AIR,-1.0,-0.5,0.18,0.18,0.95,0.95,0.95,0.95,0.95,0.94,0.94,0.94,0,0,0,20.0,-0.008,-0.008,-0.008,-0.008,0.020,0.020,0.020,0.016,,0.0,,,ENGAGE,ENGAGE,NOT EN,,,,,,
